"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","135.5","-167.6","112.8","-82.2","1.2","-0.3"
"Actual(MU)","126.1","-167.0","115.2","-77.9","-1.9","-5.4"
"O/D/U/D(MU)","-9.5","0.6","2.4","4.3","-3.1","-5.2"
