"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5192","0","95.6","37.5","-0.3","93"
"","Haryana","6101","58","115.2","47.6","-2.0","360"
"","Rajasthan","10302","0","213.3","86.9","1.4","426"
"","Delhi","3995","0","68.9","47.5","-2.3","220"
"","UP","10235","3055","247.3","88.7","-0.1","260"
"","Uttarakhand","1811","0","34.4","26.5","-0.1","228"
"","HP","1359","0","25.3","21.4","-0.4","123"
"","J&K","2070","365","43.0","36.3","1.9","272"
"","Chandigarh","229","0","4.0","3.9","0.3","22"
"WR","Chhattisgarh","3158","56","68.6","12.7","-0.8","220"
"","Gujarat","11930","0","253.6","59.4","0.4","455"
"","MP","9908","0","194.5","104.9","-2.0","474"
"","Maharashtra","17960","711","365.7","93.9","-1.2","652"
"","Goa","407","0","7.9","7.1","0.3","114"
"","DD","261","0","5.8","5.8","0.0","18"
"","DNH","644","0","15.1","15.1","-0.4","3"
"","Essar steel","274","0","5.7","6.1","-0.4","51"
"SR","Andhra Pradesh","5654","0","125.2","21.3","1.9","313"
"","Telangana","6412","300","135.5","74.6","2.5","444"
"","Karnataka","8633","600","177.3","26.3","3.1","383"
"","Kerala","3395","125","61.2","43.8","2.3","251"
"","Tamil Nadu","10949","549","233.3","87.1","-0.6","324"
"","Pondy","299","0","5.6","5.8","-0.2","26"
"ER","Bihar","2637","0","52.5","57.1","-6.7","230"
"","DVC","2328","50","53.8","-23.6","-0.1","290"
"","Jharkhand","1062","0","22.1","11.0","0.0","110"
"","Odisha","3321","200","63.6","24.2","3.8","340"
"","West Bengal","6720","0","100.2","18.2","4.7","380"
"","Sikkim","100","0","1.5","1.2","0.4","32"
"NER","Arunachal Pradesh","117","3","1.9","1.4","0.5","47"
"","Assam","1177","84","21.7","13.6","3.2","154"
"","Manipur","132","4","1.8","2.4","-0.6","19"
"","Meghalaya","320","2","6.0","4.8","-0.1","68"
"","Mizoram","85","1","1.3","1.1","0.1","29"
"","Nagaland","117","0","2.5","1.6","0.5","38"
"","Tripura","208","2","2.4","1.1","-0.7","23"
