"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.7","3.1","12.6","16.5","58.3","25.3"
"SR GRID","0.0","0.7","3.1","12.6","16.5","58.3","25.3"
