"Share of RES in total generation (%)","8.76","5.02","18.95","0.23","0.10","8.53"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.49","8.93","32.17","5.88","7.21","19.50"
