"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.90","10.53","12.45","64.53","23.02"
"SR GRID","0.00","0.00","1.90","10.53","12.45","64.53","B. Frequency Profile (%)23.02"
