"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.28","10.65","32.10","44.06","49.24","6.70"
"SR GRID","0.00","1.28","10.65","32.10","44.06","49.24","6.70"
