"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.02","4.59","4.62","75.20","20.19"
"SR GRID","0.00","0.00","0.02","4.59","4.62","75.20","20.19"
