"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7574","0","167.1","92.3","-1.8","109"
"","Haryana","7015","0","141.7","109.4","-4.8","430"
"","Rajasthan","9562","0","213.8","64.9","0.6","355"
"","Delhi","5989","0","114.0","93.2","-2.4","265"
"","UP","15019","0","321.4","141.7","0.2","870"
"","Uttarakhand","1821","75","39.0","22.0","0.3","115"
"","HP","1214","0","25.5","6.3","1.0","128"
"","J&K","1898","475","33.6","16.7","-5.0","42"
"","Chandigarh","312","0","5.7","5.9","0.3","58"
"WR","Chhattisgarh","3185","0","76","24","0","506"
"","Gujarat","14962","0","329","72","0","427"
"","MP","7122","0","159","107","-3","487"
"","Maharashtra","17904","0","406","144","2","647"
"","Goa","420","0","9","8","0","14"
"","DD","375","0","7","7","0","52"
"","DNH","753","0","17","18","0","17"
"","Essar steel","430","0","9","9","-1","127"
"SR","Andhra Pradesh","6243","0","132","1.4","-0.3","505"
"","Telangana","5886","0","126","81.8","1.7","273"
"","Karnataka","6804","0","144","48.8","2.4","442"
"","Kerala","2846","0","59","45.5","1.7","329"
"","Tamil Nadu","13450","0","292","126.4","-1.3","916"
"","Pondy","350","0","8","7.7","-0.1","21"
"ER","Bihar","3431","0","70","69.9","-3.3","380"
"","DVC","2882","0","62","-30.9","0.3","320"
"","Jharkhand","992","0","19","15.3","-0.6","100"
"","Odisha","3922","0","80","29.0","5.4","350"
"","West Bengal","7482","0","157","41.9","2.1","290"
"","Sikkim","83","0","1","1.2","0.3","20"
"NER","Arunachal Pradesh","111","1","2","2.0","0.0","58"
"","Assam","1454","83","27","20.3","2.7","305"
"","Manipur","123","1","2","1.9","-0.2","23"
"","Meghalaya","262","0","5","0.8","0.2","132"
"","Mizoram","75","0","1","1.0","0.2","18"
"","Nagaland","119","0","1","1.8","-0.6","19"
"","Tripura","243","2","4","3.2","0.6","52"
