"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5332","0","112.7","34.5","0.0","211","0.0"
"","Haryana","6568","0","121.3","74.4","1.8","181","0.6"
"","Rajasthan","10254","1322","206.7","65.0","2.5","354","3.6"
"","Delhi","3533","0","61.7","49.3","-1.0","179","0.0"
"","UP","14579","300","288.2","102.8","2.0","594","0.0"
"","Uttarakhand","1957","0","37.3","27.6","0.1","123","0.0"
"","HP","1490","0","25.4","21.6","0.1","124","0.0"
"","J&K","2225","433","44.9","40.8","-0.1","244","9.2"
"","Chandigarh","195","0","3.2","3.1","0.0","34","0.0"
"WR","Chhattisgarh","3393","0","74.3","13.1","2.0","189","0.0"
"","Gujarat","14008","0","308.5","120.2","6.7","532","0.0"
"","MP","9742","0","187.2","102.4","-2.2","242","0.0"
"","Maharashtra","21042","0","438.2","123.7","2.8","507","0.0"
"","Goa","427","0","9.2","8.9","-0.1","51","0.0"
"","DD","329","0","7.4","7.0","0.4","73","0.0"
"","DNH","757","0","17.6","16.6","1.0","75","0.0"
"","Essar steel","577","0","11.9","11.1","0.8","176","0.0"
"SR","Andhra Pradesh","8625","0","176.3","49.1","0.7","527","0.3"
"","Telangana","9846","0","201.6","93.0","-0.1","356","0.3"
"","Karnataka","9739","0","217.1","88.8","-1.5","265","0.3"
"","Kerala","3615","0","71.4","51.0","1.5","268","0.1"
"","Tamil Nadu","14029","0","313.4","162.5","2.4","530","0.5"
"","Pondy","347","0","7.0","7.4","-0.3","48","0.0"
"ER","Bihar","4049","0","67.0","60.8","-2.0","435","0.0"
"","DVC","3148","0","69.4","-46.6","-0.9","405","0.0"
"","Jharkhand","1044","0","22.3","15.7","0.4","135","0.4"
"","Odisha","4124","0","80.1","37.4","3.5","356","0.0"
"","West Bengal","6930","0","126.9","23.5","2.6","398","0.0"
"","Sikkim","108","0","1.7","1.5","0.2","20","0.0"
"NER","Arunachal Pradesh","106","0","2.3","1.8","0.5","79","0.0"
"","Assam","1407","17","23.0","18.7","1.1","100","0.2"
"","Manipur","188","3","2.5","2.6","-0.2","12","0.0"
"","Meghalaya","310","0","5.4","3.3","-0.1","52","0.0"
"","Mizoram","85","2","1.8","0.7","0.2","28","0.0"
"","Nagaland","116","7","2.0","1.9","0.0","66","0.0"
"","Tripura","231","1","3.8","2.1","0.0","45","0.0"
