"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.20","3.81","17.91","22.86","51.74","25.41"
"SR GRID","0.00","1.20","3.81","17.91","22.86","51.74","B. Frequency Profile (%)25.41"
