"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","133.2","-114.6","71.6","-84.2","-3.3","2.7"
"Actual(MU)","121.7","-121.6","88.6","-85.0","-7.6","-3.9"
"O/D/U/D(MU)","-11.5","-7.0","17.0","-0.9","-4.3","-6.6"
