"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4270","0","81.7","47.6","0.8","194"
"","Haryana","6251","0","124.7","65.8","2.1","331"
"","Rajasthan","9528","0","210.9","73.6","1.0","287"
"","Delhi","3221","59","59.1","42.0","-0.5","215"
"","UP","11133","1745","225.5","91.1","1.4","543"
"","Uttarakhand","1676","40","33.1","20.8","0.6","144"
"","HP","1364","0","25.3","15.8","0.8","197"
"","J&K","2092","369","43.2","33.8","-1.8","81"
"","Chandigarh","192","0","3.4","3.6","0.3","1"
"WR","Chhattisgarh","3502","96","81.2","29.1","1.5","296"
"","Gujarat","11836","0","264.7","77.4","-0.5","367"
"","MP","9005","0","185.1","100.7","-1.8","226"
"","Maharashtra","18376","65","388.7","123.9","3.1","510"
"","Goa","455","0","8.4","8.0","0.4","120"
"","DD","289","0","6.4","6.4","0.0","11"
"","DNH","651","0","15.5","15.9","0.6","1"
"","Essar steel","340","0","6.5","5.9","0.6","103"
"SR","Andhra Pradesh","6283","0","147.4","26.6","4.6","341"
"","Telangana","6396","135","145.1","75.6","3.8","398"
"","Karnataka","9137","500","200.1","29.6","4.0","616"
"","Kerala","3226","122","64.1","44.0","2.1","330"
"","Tamil Nadu","12028","869","274.7","108.4","-1.3","516"
"","Pondy","320","0","6.4","6.1","0.3","35"
"ER","Bihar","2773","150","53.1","51.6","-1.5","285"
"","DVC","2587","0","56.7","-15.1","0.7","402"
"","Jharkhand","1082","0","22.6","11.3","-0.4","95"
"","Odisha","3458","0","68.6","23.2","3.3","435"
"","West Bengal","7100","0","137.8","27.5","2.4","396"
"","Sikkim","93","0","1.3","1.3","0.1","30"
"NER","Arunachal Pradesh","96","1","1.5","1.3","0.2","30"
"","Assam","1153","120","18.1","13.2","0.5","144"
"","Manipur","128","2","1.9","2.1","-0.1","38"
"","Meghalaya","306","2","4.3","4.9","-1.1","25"
"","Mizoram","78","2","1.2","1.0","0.2","30"
"","Nagaland","114","1","2.0","1.5","0.5","33"
"","Tripura","212","3","2.6","0.3","0.1","65"
