"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","127.8","-128.2","55.2","-58.7","-0.1","-4.0"
"Actual(MU)","105.0","-121.0","65.0","-49.0","1.6","1.6"
"O/D/U/D(MU)","-22.8","7.2","9.8","9.7","1.7","5.6"
