"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.64","10.57","11.20","77.99","10.81"
"SR GRID","0.00","0.00","0.64","10.57","11.20","77.99","10.81"
