"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","166.4","-196.0","88.7","-63.8","1.7","-3.0"
"Actual(MU)","171.0","-208.0","95.9","-66.2","2.8","-4.4"
"O/D/U/D(MU)","4.6","-12.0","7.2","-2.4","1.1","-1.5"
