"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4592","0","100.3","51.5","0.2","156"
"","Haryana","6264","0","110.1","76.8","-1.8","142"
"","Rajasthan","8844","849","197.4","74.5","1.4","282"
"","Delhi","3418","0","62.7","52.8","0.6","312"
"","UP","12934","0","270.7","87.7","0.6","887"
"","Uttarakhand","1680","0","32.5","19.6","0.0","145"
"","HP","1309","0","24.0","16.7","0.0","65"
"","J&K","1750","438","35.8","31.6","-4.4","168"
"","Chandigarh","181","0","3.4","3.5","-0.1","17"
"WR","Chhattisgarh","3251","0","69.7","9.6","-1.6","71"
"","Gujarat","10209","0","232.1","61.1","-2.8","399"
"","MP","9387","14","203.5","126.7","-2.0","252"
"","Maharashtra","20024","0","417.8","115.0","2.6","553"
"","Goa","448","0","9.5","8.0","1.0","69"
"","DD","287","0","6.1","6.3","-0.2","25"
"","DNH","727","0","16.6","16.9","-0.3","16"
"","Essar steel","439","0","8.1","7.4","0.6","193"
"SR","Andhra Pradesh","6859","0","160.3","22.0","5.7","577"
"","Telangana","7464","0","152.6","71.2","0.4","329"
"","Karnataka","8694","700","199.1","85.0","6.2","850"
"","Kerala","3487","0","65.3","50.8","2.4","288"
"","Tamil Nadu","12894","0","267.1","127.8","-1.3","595"
"","Pondy","330","0","6.8","7.0","-0.2","24"
"ER","Bihar","3675","0","67.5","61.8","0.1","140"
"","DVC","2651","0","61.1","-31.7","-0.8","100"
"","Jharkhand","1140","0","23.7","13.9","0.4","105"
"","Odisha","3880","0","69.2","18.4","-2.6","180"
"","West Bengal","7281","0","127.6","39.9","1.3","210"
"","Sikkim","86","0","1.1","1.0","0.0","10"
"NER","Arunachal Pradesh","112","1","2.0","1.8","0.2","14"
"","Assam","1496","8","24.6","17.6","2.3","167"
"","Manipur","135","0","1.9","2.0","-0.1","10"
"","Meghalaya","265","7","4.9","4.0","-0.2","59"
"","Mizoram","69","1","1.3","1.4","-0.1","14"
"","Nagaland","101","0","1.8","1.7","0.1","30"
"","Tripura","242","1","4.3","3.6","0.6","101"
