"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.062","0.00","1.12","16.98","18.10","71.50","10.39"
"SR GRID","0.062","0.00","1.12","16.98","18.10","71.50","10.39"
