"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.13","6.35","6.48","70.82","22.70"
"SR GRID","0.00","0.00","0.13","6.35","6.48","70.82","22.70"
