"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41422","42683","35765","16572","2268","138710"
"Peak Shortage (MW)","893","53","350","300","37","1633"
"Energy Met (MU)","843","1009","845","315","37","3048"
"Hydro Gen(MU)","104","40","65","20","11","239"
"Wind Gen(MU)","5","6","28","----------","----------","39"
"Solar Gen (MU)*","2.80","10.13","15.20","0.03","0.02","28"
