"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.060","0.15","1.97","14.36","16.48","74.34","9.18"
"SR GRID","0.060","0.15","1.97","14.36","16.48","74.34","9.18"
