"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5924","0","118.9","61.5","-1.2","59","0.0"
"","Haryana","7132","0","142.9","108.2","0.3","209","0.0"
"","Rajasthan","9764","0","208.4","57.8","-3.8","126","0.0"
"","Delhi","3907","0","80.7","64.2","-0.8","144","0.0"
"","UP","16153","0","316.5","132.6","3.7","764","2.8"
"","Uttarakhand","1869","0","34.9","18.8","0.3","147","0.0"
"","HP","1502","0","27.8","14.9","0.4","194","0.1"
"","J&K","2192","548","39.9","32.4","-1.5","271","9.5"
"","Chandigarh","208","0","3.9","3.9","-0.1","32","0.0"
"WR","Chhattisgarh","3664","0","78.2","28.1","-1.0","345","0.0"
"","Gujarat","16346","0","362.1","76.6","3.3","450","0.0"
"","MP","8721","0","182.7","118.2","-1.4","389","0.0"
"","Maharashtra","18148","0","400.0","156.2","-6.0","364","0.0"
"","Goa","541","0","10.3","11.3","-1.6","17","0.0"
"","DD","344","0","7.7","7.2","0.5","42","0.0"
"","DNH","782","0","18.2","18.4","-0.2","40","0.0"
"","Essar steel","316","0","5.8","5.7","0.1","306","0.0"
"SR","Andhra Pradesh","7064","0","155.4","59.8","-0.8","355","0.0"
"","Telangana","7013","0","147.6","48.5","-0.6","577","0.0"
"","Karnataka","7838","0","154.6","30.7","-2.2","568","0.0"
"","Kerala","3126","0","67.0","45.8","1.1","210","0.0"
"","Tamil Nadu","13024","0","264.2","136.7","-0.3","747","0.1"
"","Pondy","366","0","6.9","8.0","-1.0","16","0.0"
"ER","Bihar","4730","0","88.1","85.7","-1.5","50","0.0"
"","DVC","2935","0","63.2","-29.1","1.4","300","0.0"
"","Jharkhand","1213","0","24.4","20.0","-1.3","0","0.0"
"","Odisha","4299","0","88.0","10.3","7.9","500","0.0"
"","West Bengal","8280","0","164.8","58.1","1.7","400","0.0"
"","Sikkim","95","0","0.9","1.4","-0.5","20","0.0"
"NER","Arunachal Pradesh","126","1","1.9","2.0","-0.4","27","0.0"
"","Assam","1688","132","30.2","23.4","1.4","141","2.0"
"","Manipur","156","2","2.4","2.3","0.0","20","0.0"
"","Meghalaya","340","0","5.5","1.9","0.0","66","0.0"
"","Mizoram","98","1","1.7","0.5","0.8","51","0.0"
"","Nagaland","136","2","1.9","2.1","-0.5","27","0.0"
"","Tripura","293","3","4.6","3.5","0.2","73","0.0"
