"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5383","0","107.8","51.4","1.0","228"
"","Haryana","5531","491","112.3","63.7","-0.5","202"
"","Rajasthan","7887","0","171.4","38.6","0.2","545"
"","Delhi","3624","0","70.2","43.2","-1.1","275"
"","UP","9182","2705","203.2","90.6","2.6","880"
"","Uttarakhand","1603","75","30.6","18.0","1.7","233"
"","HP","1304","0","24.1","13.4","1.0","138"
"","J&K","1752","0","32.1","21.4","3.5","313"
"","Chandigarh","194","0","3.5","3.6","-0.1","30"
"WR","Chhattisgarh","3093","18","66.1","8.3","-0.7","167"
"","Gujarat","13643","0","307.4","57.9","1.9","660"
"","MP","7565","0","170.4","93.7","0.0","366"
"","Maharashtra","19531","561","422.1","159.2","-3.3","864"
"","Goa","436","0","9.1","8.5","0.6","55"
"","DD","272","0","6.1","6.1","0.1","41"
"","DNH","645","0","14.9","15.2","-0.3","61"
"","Essar steel","319","0","6.7","5.8","0.8","132"
"SR","Andhra Pradesh","5473","1200","122.1","24.8","-1.6","317"
"","Telangana","6249","800","144.9","55.8","5.8","670"
"","Karnataka","7574","1000","162.2","10.9","1.8","310"
"","Kerala","2963","150","59.3","25.2","2.2","374"
"","Tamil Nadu","10554","831","243.5","63.2","1.7","382"
"","Pondy","298","10","6.0","6.1","-0.1","32"
"ER","Bihar","2612","350","49.0","46.5","0.0","200"
"","DVC","2420","0","56.1","-16.2","-0.8","180"
"","Jharkhand","869","0","19.6","12.6","0.3","120"
"","Odisha","3527","0","69.1","17.5","1.5","300"
"","West Bengal","7438","0","144.5","40.4","2.7","460"
"","Sikkim","104","0","1.3","1.2","0.1","25"
"NER","Arunachal Pradesh","109","1","1.9","1.4","0.5","51"
"","Assam","1185","176","23.5","15.2","1.4","151"
"","Manipur","119","16","1.8","2.1","-0.3","35"
"","Meghalaya","254","1","4.2","0.7","-0.5","43"
"","Mizoram","69","1","1.1","1.0","0.1","19"
"","Nagaland","100","1","2.0","1.2","0.3","33"
"","Tripura","203","23","3.5","1.0","0.3","46"
