"","NR","WR","SR","ER","NER"
"Schedule(MU)","96.0","-60.5","34.6","-72.2","2.1"
"Actual(MU)","112.2","-76.8","33.3","-71.3","3.2"
"O/D/U/D(MU)","16.2","-16.3","-1.3","0.9","1.1"
