"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.35","5.07","18.68","24.10","60.08","15.82"
"SR GRID","0.00","0.35","5.07","18.68","24.10","60.08","B. Frequency Profile (%)15.82"
