"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5531","0","113.3","59.3","-1.3","116"
"","Haryana","6145","0","108.4","87.5","-0.7","149"
"","Rajasthan","8109","0","180.2","56.7","1.3","277"
"","Delhi","3696","0","73.6","66.4","0.4","235"
"","UP","12846","385","276.2","108.1","-1.1","370"
"","Uttarakhand","1663","0","33.4","23.4","2.5","229"
"","HP","1185","0","22.7","14.7","0.0","78"
"","J&K","2029","507","41.7","24.5","2.7","271"
"","Chandigarh","195","0","3.8","3.9","0.3","6"
"WR","Chhattisgarh","3729","0","88.5","25.4","-0.2","131"
"","Gujarat","13349","0","302.5","68.8","0.1","439"
"","MP","7887","0","171.4","109.4","-2.0","326"
"","Maharashtra","18528","0","416.9","136.7","-0.5","729"
"","Goa","464","0","9.7","8.4","0.8","36"
"","DD","261","0","7.0","6.1","0.9","36"
"","DNH","699","0","15.8","16.5","-0.6","5"
"","Essar steel","543","0","10.7","11.3","-0.6","256"
"SR","Andhra Pradesh","7075","0","157.6","28.8","3.4","583"
"","Telangana","6831","0","151.2","91.4","2.0","283"
"","Karnataka","9369","0","208.7","65.0","3.1","447"
"","Kerala","3823","0","76.4","52.9","2.3","193"
"","Tamil Nadu","14551","0","323.3","153.8","0.9","537"
"","Pondy","339","0","7.4","7.5","-0.1","20"
"ER","Bihar","2863","500","55.3","47.2","5.7","500"
"","DVC","2604","0","63.0","-30.0","-1.4","180"
"","Jharkhand","1224","0","24.0","10.4","1.7","140"
"","Odisha","4031","0","79.0","22.8","1.1","230"
"","West Bengal","7465","0","131.1","40.5","-2.5","210"
"","Sikkim","112","0","1.1","1.1","0.0","25"
"NER","Arunachal Pradesh","109","1","1.7","1.6","0.1","47"
"","Assam","1279","81","18.6","13.1","1.7","208"
"","Manipur","124","3","1.8","2.1","-0.3","26"
"","Meghalaya","283","0","4.2","3.2","0.0","15"
"","Mizoram","57","14","1.0","1.0","0.0","6"
"","Nagaland","102","5","1.5","1.5","-0.1","46"
"","Tripura","257","13","4.3","2.1","0.3","5"
