"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","177.3","-198.8","69.2","-44.5","-1.0","2.2"
"Actual(MU)","145.2","-192.3","69.0","-14.5","-2.5","4.9"
"O/D/U/D(MU)","-32.1","6.5","-0.2","29.9","-1.5","2.7"
