"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11491","0","259.0","137.0","-1.6","33","0.0"
"","Haryana","9804","0","218.5","156.2","-0.2","132","0.0"
"","Rajasthan","10687","0","243.3","76.5","-1.1","416","0.0"
"","Delhi","6157","0","125.3","102.5","0.4","221","0.0"
"","UP","18817","0","390.4","167.5","0.0","575","3.7"
"","Uttarakhand","1905","0","41.3","14.5","-0.5","47","0.0"
"","HP","1441","0","31.0","3.0","-0.6","30","0.0"
"","J&K","2100","525","42.2","20.4","-1.2","166","10.1"
"","Chandigarh","284","0","6.0","6.5","-0.5","0","0.0"
"WR","Chhattisgarh","3987","0","89.1","31.2","1.5","272","0.0"
"","Gujarat","12884","0","287.7","80.4","1.5","629","0.0"
"","MP","7696","0","162.8","64.3","-2.1","363","0.0"
"","Maharashtra","17718","0","390.7","130.1","0.8","468","0.0"
"","Goa","541","0","11.8","11.1","0.2","49","0.0"
"","DD","323","0","7.3","6.7","0.5","36","0.0"
"","DNH","787","0","18.4","18.5","-0.1","33","0.0"
"","Essar steel","342","0","5.8","5.6","0.2","318","0.0"
"SR","Andhra Pradesh","8401","0","180.5","40.5","1.2","806","0.0"
"","Telangana","9397","0","199.8","45.6","-0.5","578","0.0"
"","Karnataka","9981","0","190.9","42.7","0.7","589","0.0"
"","Kerala","3273","0","67.2","43.4","1.8","205","0.0"
"","Tamil Nadu","13237","0","288.8","132.1","0.6","604","0.0"
"","Pondy","371","-1","7.4","7.6","-0.2","49","0.0"
"ER","Bihar","5372","0","104.2","100.7","-0.2","300","0.0"
"","DVC","2922","0","63.5","-19.3","0.8","200","0.0"
"","Jharkhand","1232","0","25.8","17.2","-0.9","50","0.0"
"","Odisha","4934","0","100.1","23.3","2.4","473","0.0"
"","West Bengal","8531","0","166.7","66.0","0.1","350","0.0"
"","Sikkim","95","0","1.0","1.4","-0.5","10","0.0"
"NER","Arunachal Pradesh","118","1","2.2","2.5","-0.4","45","0.0"
"","Assam","1750","147","31.5","26.6","1.1","146","4.7"
"","Manipur","166","1","2.4","2.3","0.1","28","0.0"
"","Meghalaya","327","0","5.7","1.0","-0.1","43","0.0"
"","Mizoram","92","3","1.8","0.8","0.5","64","0.0"
"","Nagaland","137","1","2.5","2.2","-0.1","41","0.0"
"","Tripura","300","2","4.8","4.4","0.5","105","0.0"
