"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","234.6","-227.5","93.4","-96.7","-3.8","0.0"
"Actual(MU)","228.6","-224.4","95.6","-96.0","-2.4","1.4"
"O/D/U/D(MU)","-6.0","3.1","2.2","0.7","1.4","1.4"
