"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","236.0","-269.5","89.1","-50.8","-4.8","0.0"
"Actual(MU)","236.8","-272.2","95.3","-53.5","-10.3","-3.9"
"O/D/U/D(MU)","0.8","-2.7","6.2","-2.7","-5.5","-3.9"
