"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9259","-300","213.1","114.1","-0.3","170"
"","Haryana","8951","0","196.3","105.4","1.9","359"
"","Rajasthan","9176","277","200.3","47.0","9.1","686"
"","Delhi","5150","120","110.4","80.2","-1.9","225"
"","UP","10503","4460","252.6","127.5","3.6","668"
"","Uttarakhand","1707","110","37.4","17.3","0.4","130"
"","HP","1226","0","26.0","1.8","-2.8","49"
"","J&K","1638","50","32.8","16.2","1.5","200"
"","Chandigarh","322","0","6.2","5.5","0.7","77"
"WR","Chhattisgarh","3238","176","74.7","18.3","2.2","270"
"","Gujarat","12529","0","281.1","31.0","-5.1","246"
"","MP","6697","1169","141.7","70.0","3.5","580"
"","Maharashtra","19899","457","376.6","115.9","1.8","454"
"","Goa","323","0","7.4","5.6","1.4","137"
"","DD","265","0","6.1","5.0","1.2","86"
"","DNH","660","0","15.3","14.2","1.1","104"
"","Essar steel","297","0","6.1","5.8","0.3","11"
"SR","Andhra Pradesh","5919","500","135.2","27.5","2.2","297"
"","Telangana","5969","400","132.6","54.9","3.2","519"
"","Karnataka","7112","400","144.4","20.4","0.6","291"
"","Kerala","3162","300","59.8","26.0","1.3","204"
"","Tamil Nadu","12681","0","262.0","71.2","3.5","593"
"","Pondy","306","0","5.8","6.0","-0.3","35"
"ER","Bihar","2331","100","46.0","44.2","-0.5","200"
"","DVC","2186","300","49.5","-12.3","2.4","600"
"","Jharkhand","895","0","19.4","12.8","-0.4","130"
"","Odisha","3537","0","71.9","10.6","-1.1","80"
"","West Bengal","7177","0","137.3","42.0","4.5","450"
"","Sikkim","90","0","1.2","1.0","0.2","20"
"NER","Arunachal Pradesh","108","2","1.5","1.5","0.0","28"
"","Assam","1070","288","22.9","14.2","1.9","278"
"","Manipur","120","5","1.9","2.0","-0.1","33"
"","Meghalaya","263","2","4.3","0.3","-0.3","97"
"","Mizoram","72","2","1.1","1.0","-0.2","20"
"","Nagaland","104","1","1.9","1.7","-0.3","23"
"","Tripura","168","62","3.3","1.6","0.1","61"
