"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","132.8","-220.2","164.4","-76.1","-1.0","-0.1"
"Actual(MU)","125.3","-218.9","167.3","-70.0","1.3","5.0"
"O/D/U/D(MU)","-7.5","1.3","2.9","6.1","2.3","5.1"
