"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","31310","37574","33830","16761","2220","121695"
"Peak Shortage (MW)","1681","118","600","150","88","2637"
"Energy Met (MU)","693","935","857","369","39","2892"
"Hydro Gen(MU)","132","18","42","27","5","223"
"Wind Gen(MU)","5","34","17","----------","----------","56"
