"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.068","0.00","1.97","18.60","20.57","71.59","7.85"
"SR GRID","0.068","0.00","1.97","18.60","20.57","71.59","7.85"
