"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","159.4","-148.9","65.4","-73.6","-4.1","-1.8"
"Actual(MU)","162.1","-153.7","54.8","-60.7","-5.9","-3.4"
"O/D/U/D(MU)","2.7","-4.8","-10.6","12.9","-1.8","-1.5"
