"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5293","0","94.3","38.8","-0.4","105","0.0"
"","Haryana","6387","0","116.6","69.1","2.0","257","0.0"
"","Rajasthan","10113","140","207.7","60.8","0.6","365","0.3"
"","Delhi","3313","0","64.7","53.7","0.7","200","0.0"
"","UP","13248","770","287.7","101.5","-0.6","311","0.5"
"","Uttarakhand","1680","0","33.1","13.9","0.5","141","0.1"
"","HP","1308","0","23.8","16.0","0.0","99","0.1"
"","J&K","1912","478","40.0","34.4","-0.6","103","9.4"
"","Chandigarh","164","0","3.0","3.5","-0.5","6","0.0"
"WR","Chhattisgarh","3226","0","69.7","19.8","-1.3","253","1.2"
"","Gujarat","14580","0","315.9","83.3","-0.7","460","0.0"
"","MP","11002","0","234.3","159.4","0.8","552","0.0"
"","Maharashtra","19697","0","413.6","117.5","1.1","433","0.0"
"","Goa","454","0","9.2","9.0","0.2","47","0.0"
"","DD","315","0","7.1","6.4","0.6","65","0.0"
"","DNH","745","0","16.7","16.7","0.1","40","0.0"
"","Essar steel","513","0","10.2","9.6","0.6","210","0.0"
"SR","Andhra Pradesh","7488","0","158.6","57.0","0.6","386","0.0"
"","Telangana","6851","0","151.8","47.0","-1.3","433","0.0"
"","Karnataka","8980","0","186.9","74.3","2.6","714","8.0"
"","Kerala","3278","0","65.8","48.3","1.2","284","0.0"
"","Tamil Nadu","11990","0","249.8","152.6","3.5","836","0.0"
"","Pondy","297","0","6.2","6.6","-0.4","19","0.0"
"ER","Bihar","3773","0","65.7","59.9","0.1","50","0.0"
"","DVC","3099","0","64.6","-23.8","2.5","230","0.0"
"","Jharkhand","1055","0","23.2","13.5","-0.5","30","0.0"
"","Odisha","3978","0","72.6","35.3","4.8","480","0.0"
"","West Bengal","6572","0","107.8","21.2","2.5","450","0.0"
"","Sikkim","87","0","1.2","1.1","0.1","25","0.0"
"NER","Arunachal Pradesh","115","10","2.5","1.9","0.6","7","0.0"
"","Assam","1341","177","22.8","17.4","0.1","139","1.1"
"","Manipur","163","7","2.1","2.5","-0.4","19","0.0"
"","Meghalaya","295","0","5.3","1.8","-0.1","59","0.0"
"","Mizoram","82","3","1.4","1.2","0.2","15","0.0"
"","Nagaland","121","4","2.2","1.5","0.2","19","0.0"
"","Tripura","210","2","4.9","2.0","1.6","75","0.1"
