"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","3.21","14.82","34.30","52.35","38.88","8.77"
"SR GRID","0.00","3.21","14.82","34.30","52.35","38.88","B. Frequency Profile (%)8.77"
