"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","60384","39703","39181","21863","2695","163826"
"Peak Shortage (MW)","1592","0","0","92","148","1832"
"Energy Met (MU)","1429","941","935","452","53","3810"
"Hydro Gen (MU)","355","100","169","143","27","795"
"Wind Gen (MU)","42","92","126","----------","----------","260"
"Solar Gen (MU)*","27.52","11.4","63.51","2.17","0.02","105"
"Energy Shortage (MU)","21.3","0.0","0.1","0.3","3.1","24.7"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","62472","42044","40851","21806","2845","165548"
"","14:37","10:17","10:40","20:35","18:47","19:27"
