"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","34264","42724","37404","17631","2158","134182"
"Peak Shortage (MW)","433","160","1004","437","129","2163"
"Energy Met (MU)","782","1034","930","365","36","3147"
"Hydro Gen(MU)","122","26","71","24","4","247"
"Wind Gen(MU)","8","29","24","----------","----------","61"
