"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.16","1.90","16.23","18.29","73.08","8.63"
"SR GRID","0.00","0.16","1.90","16.23","18.29","73.08","8.63"
