"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","178.2","-278.6","200.2","-106.2","6.4","0.0"
"Actual(MU)","167.2","-286.9","210.1","-112.5","8.7","-13.5"
"O/D/U/D(MU)","-11.0","-8.3","9.9","-6.4","2.3","-13.4"
