"Share of RES in total generation (%)","8.85","6.10","15.97","0.26","0.11","8.27"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.17","10.17","29.31","4.66","18.97","17.82"
