"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4939","0","92.7","40.4","2.4","261"
"","Haryana","5078","307","101.6","38.4","3.1","342"
"","Rajasthan","8524","0","178.3","73.3","-3.4","113"
"","Delhi","3178","4","57.0","40.4","-0.8","195"
"","UP","9190","2225","205.9","79.2","1.8","508"
"","Uttarakhand","1611","75","29.8","20.3","1.0","171"
"","HP","1280","0","23.4","17.1","0.2","119"
"","J&K","1832","90","38.1","29.0","3.0","297"
"","Chandigarh","180","0","3.3","3.1","0.3","35"
"WR","Chhattisgarh","2649","11","56.7","8.9","-3.1","446"
"","Gujarat","11561","8","253.6","52.7","-3.0","548"
"","MP","9470","11","192.5","116.9","-4.2","359"
"","Maharashtra","16879","578","363.6","125.0","3.9","612"
"","Goa","399","11","7.9","7.6","-0.4","23"
"","DD","244","0","5.9","6.0","-0.1","18"
"","DNH","645","1","15.0","14.5","0.5","38"
"","Essar steel","378","0","7.9","7.8","0.1","51"
"SR","Andhra Pradesh","10261","0","225.1","81.9","1.5","320"
"","Karnataka","8069","300","168.1","20.2","1.1","237"
"","Kerala","3206","225","59.4","31.4","3.0","246"
"","Tamil Nadu","9841","2507","221.4","66.1","3.0","491"
"","Pondy","295","0","5.5","6.1","-0.6","16"
"ER","Bihar","1868","250","37.5","33.8","1.3","220"
"","DVC","2495","0","56.1","-19.9","-0.8","250"
"","Jharkhand","962","0","20.2","12.8","1.7","140"
"","Odisha","3407","0","63.1","4.5","-1.7","310"
"","West Bengal","6692","0","103.0","14.6","4.1","415"
"","Sikkim","66","0","1.0","1.1","-0.2","30"
"NER","Arunachal Pradesh","109","6","1.5","1.2","0.3","52"
"","Assam","1100","32","19.2","12.0","1.5","222"
"","Manipur","109","6","1.4","1.7","-0.3","34"
"","Meghalaya","270","7","4.5","2.7","0.5","85"
"","Mizoram","61","2","1.2","1.0","0.0","24"
"","Nagaland","90","5","1.5","1.4","-0.2","23"
"","Tripura","179","19","3.3","0.1","0.6","56"
