"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.48","8.31","9.79","62.55","27.66"
"SR GRID","0.00","0.00","1.48","8.31","9.79","62.55","27.66"
