"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","31321","37155","28887","13563","1660","112586"
"Peak Shortage (MW)","2108","793","6514","1142","307","10864"
"Energy Met (MU)","676","835","705","307","28","2551"
"Hydro Gen(MU)","135","42","80","38","4","299"
"Wind Gen(MU)","3","22","6","----------","----------","31"
