"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5554","0","108.4","26.9","-0.1","127","0.0"
"","Haryana","6636","238","124.6","63.7","0.3","105","1.2"
"","Rajasthan","11834","0","234.2","62.0","-1.3","207","0.0"
"","Delhi","4093","0","68.2","51.8","-0.4","231","0.0"
"","UP","13946","150","289.5","112.3","0.4","798","0.0"
"","Uttarakhand","2216","0","39.6","24.1","0.8","160","0.1"
"","HP","1668","0","30.7","26.1","-0.5","173","0.0"
"","J&K","2398","600","42.0","40.9","-4.1","175","9.9"
"","Chandigarh","225","0","3.8","3.7","0.1","29","0.0"
"WR","Chhattisgarh","3510","0","78.6","19.6","-0.5","434","0.3"
"","Gujarat","15404","0","325.2","85.3","1.4","491","0.0"
"","MP","14362","0","260.4","148.2","-1.6","610","0.0"
"","Maharashtra","20447","0","411.8","101.9","-0.1","573","0.0"
"","Goa","451","0","9.8","8.8","0.5","54","0.0"
"","DD","318","0","7.1","6.9","0.2","57","0.0"
"","DNH","734","0","17.1","16.7","0.3","73","0.0"
"","Essar steel","488","0","9.5","9.1","0.4","252","0.0"
"SR","Andhra Pradesh","7981","0","165.5","66.0","0.5","533","0.0"
"","Telangana","9323","0","185.8","71.8","0.7","511","0.0"
"","Karnataka","10892","0","204.8","71.0","0.6","553","0.0"
"","Kerala","3388","0","63.6","53.9","-0.1","214","0.0"
"","Tamil Nadu","13617","0","281.3","126.7","0.8","950","0.0"
"","Pondy","376","0","7.6","7.7","-0.1","40","0.0"
"ER","Bihar","4293","0","74.5","72.1","-2.8","460","0.0"
"","DVC","3103","0","65.7","-30.4","0.1","396","0.0"
"","Jharkhand","1165","120","24.4","18.1","0.5","169","0.4"
"","Odisha","3958","0","74.9","23.7","-0.2","267","0.0"
"","West Bengal","6492","0","117.3","29.3","0.7","309","0.0"
"","Sikkim","94","0","1.4","1.8","-0.4","18","0.0"
"NER","Arunachal Pradesh","110","2","2.1","1.7","0.4","33","0.0"
"","Assam","1378","21","23.9","17.4","1.7","130","0.1"
"","Manipur","189","3","2.8","2.9","-0.2","27","0.0"
"","Meghalaya","351","0","6.7","5.3","0.1","48","0.0"
"","Mizoram","104","1","1.9","1.3","0.3","16","0.0"
"","Nagaland","115","2","2.1","1.9","0.1","25","0.0"
"","Tripura","231","3","4.1","1.4","0.6","58","0.0"
