"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","182.4","-195.8","77.1","-66.9","3.3","0.0"
"Actual(MU)","183.7","-206.3","75.1","-61.0","5.3","-3.3"
"O/D/U/D(MU)","1.3","-10.5","-2.1","5.9","2.1","-3.3"
