"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.54","7.56","8.10","75.91","15.98"
"SR GRID","0.00","0.00","0.54","7.56","8.10","75.91","15.98"
