"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.80","1.50","11.70","14.00","51.50","34.50"
"SR GRID","0.00","0.80","1.50","11.70","14.00","51.50","B. Frequency Profile (%)34.50"
