"","NR","WR","SR","ER","NER","All India"
"Coal","543","959","342","412","7","2263"
"Lignite","20","10","44","0","0","75"
"Hydro","376","121","163","130","22","812"
"Nuclear","27","31","55","0","0","113"
"Gas, Naptha & Diesel","36","61","16","0","21","134"
"RES (Wind, Solar, Biomass & Others)","52","83","302","2","0","438"
"Total","1054","1265","922","544","50","3835"
