"Share of RES in total generation (%)","5.52","5.18","19.92","0.44","0.08","7.87"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.93","12.34","52.66","19.17","31.03","26.84"
