"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.13","9.75","9.87","67.55","22.58"
"SR GRID","0.00","0.00","0.13","9.75","9.87","67.55","B. Frequency Profile (%)22.58"
