"Share of RES in total generation (%)","4.68","6.36","18.54","0.46","0.10","7.82"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.22","14.11","51.48","19.81","31.69","27.38"
