"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.27","5.80","6.07","69.00","24.93"
"SR GRID","0.00","0.00","0.27","5.80","6.07","69.00","24.93"
