"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.047","0.00","0.29","8.02","8.31","71.04","20.65"
"SR GRID","0.047","0.00","0.29","8.02","8.31","71.04","20.65"
