"","NR","WR","SR","ER","NER","All India"
"Coal","480","1032","451","408","8","2378"
"Lignite","18","16","50","0","0","84"
"Hydro","115","20","64","22","8","229"
"Nuclear","24","29","32","0","0","85"
"Gas, Naptha & Diesel","26","34","19","0","27","106"
"RES (Wind, Solar, Biomass & Others)","61","111","102","1","0","274"
"Total","724","1241","718","431","43","3156"
