"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35201","35984","30156","13972","1966","117279"
"Peak Shortage (MW)","3562","153","2681","436","100","6932"
"Energy Met (MU)","757","788","704","271","35","2554"
"Hydro Gen(MU)","145","109","119","78","13","464"
"Wind Gen(MU)","6","6","16","----------","----------","29"
