"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","188.5","-189.9","80.3","-78.4","5.2","5.7"
"Actual(MU)","190.5","-197.6","76.9","-73.5","9.1","5.4"
"O/D/U/D(MU)","2.0","-7.7","-3.4","4.9","3.9","-0.3"
