"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","185.8","-219.2","113.7","-80.4","4.3","4.2"
"Actual(MU)","169.6","-227.4","119.9","-72.2","3.5","-6.5"
"O/D/U/D(MU)","-16.2","-8.2","6.2","8.2","-0.8","-10.8"
