"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.8","2.9","0.8","94.1","5.1"
"SR GRID","0.0","0.0","0.5","6.3","0.5","85.6","14.0"
