"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6880","0","154.6","103.0","-1.9","103","0.0"
"","Haryana","7030","500","141.2","105.3","4.7","1012","2.6"
"","Rajasthan","8780","0","188.5","65.5","-0.5","304","0.0"
"","Delhi","5091","0","104.2","79.8","-1.4","137","0.0"
"","UP","16444","470","353.0","159.0","2.6","743","4.3"
"","Uttarakhand","1825","0","36.5","11.5","-0.1","134","0.0"
"","HP","1264","0","23.9","-1.3","1.3","180","0.7"
"","J&K","2085","521","39.2","13.4","0.2","252","9.3"
"","Chandigarh","267","0","5.3","5.9","-0.6","16","0.0"
"WR","Chhattisgarh","3799","158","93.6","27.8","4.4","239","2.4"
"","Gujarat","11668","29","258.4","64.7","-1.1","279","0.0"
"","MP","8036","0","170.3","103.0","-0.5","259","0.0"
"","Maharashtra","18911","0","415.1","128.6","0.9","337","0.0"
"","Goa","388","0","8.3","8.6","-0.3","58","0.0"
"","DD","306","0","6.7","6.1","0.6","58","0.0"
"","DNH","737","0","16.9","16.3","0.6","52","0.0"
"","Essar steel","99","0","2.0","1.9","0.2","109","0.0"
"SR","Andhra Pradesh","7036","0","151","41","1.8","413","0.0"
"","Telangana","8997","0","182","93","-4.9","323","0.0"
"","Karnataka","8462","0","175","68","2.6","468","0.0"
"","Kerala","2932","0","58","42","0.9","215","0.0"
"","Tamil Nadu","12416","0","272","132","5.0","450","0.0"
"","Pondy","363","0","7","8","-0.2","36","0.0"
"ER","Bihar","4296","0","82.7","76.5","-0.5","402","0.6"
"","DVC","2845","0","64.7","-24.9","1.2","435","1.2"
"","Jharkhand","1222","0","24.1","17.9","-1.0","165","0.0"
"","Odisha","3988","0","78.0","28.7","-1.1","398","0.6"
"","West Bengal","8150","0","151.9","54.5","0.6","478","0.0"
"","Sikkim","88","0","0.7","1.0","-0.3","20","0.0"
"NER","Arunachal Pradesh","113","4","2.0","2.4","-0.4","11","0.0"
"","Assam","1591","76","28.0","21.2","1.3","124","1.0"
"","Manipur","145","1","2.1","2.5","-0.3","9","0.0"
"","Meghalaya","298","0","5.1","-1.2","-0.8","76","0.0"
"","Mizoram","73","2","1.3","1.4","-0.2","30","0.0"
"","Nagaland","107","5","2.1","2.0","-0.1","21","0.0"
"","Tripura","245","4","3.9","3.4","-0.2","46","0.1"
