"INTER-REGIONAL EXCHANGESDate of Reporting :3-Oct-15","","","","","","","",""
"","","","","","","Import=(+ve) /Export =(-ve)","",""
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-FATEHPUR","S/C","178","-117","0.3","0.0","0.3"
"","","GAYA-BALIA","S/C","0","0","0.0","0.0","0.0"
"2","","SASARAM-FATEHPUR","S/C","0","0","4.5","0.0","4.5"
"3","HVDC LINK","PUSAULI  B/B","S/C","0","0","0","-8","-8"
"4","400 KV","PUSAULI-SARNATH","S/C","0","-272","0","0","0"
"5","","PUSAULI -ALLAHABAD","D/C","0","-171","0","0","0"
"6","","MUZAFFARPUR-GORAKHPUR","D/C","250","-164","0","0","0"
"7","","PATNA-BALIA","Q/C","57","-64","0","-1","-1"
"8","","BIHARSHARIFF-BALIA","D/C","284","0","2","0","2"
"","","BARH-GORAKHPUR","D/C","0","0","0","-4","-4"
"10","220 KV PUSAULI-SAHUPURI","","S/C","0","-213","0.0","-3.8","-3.8"
"11","132 KV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"12","","GARWAH-RIHAND","S/C","29","0","0.6","0.0","0.6"
"13","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"14","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","7.6","-17.4","-9.8"
"Import/Export of ER (With  WR)","","","","","","","",""
"15","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","-275","362","0.0","0.0","0.1"
"16","","NEW RANCHI-DHARAMJAIGARH","S/C","0","301","0.0","0.0","4.9"
"17","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","0","0","3.7","0.0","3.7"
"18","","JHARSUGUDA-RAIGARH","S/C","0","0","4.7","0.0","4.7"
"19","","IBEUL-RAIGARH","S/C","0","0","4.7","0.0","4.7"
"20","","STERLITE-RAIGARH","D/C","0","0","3.4","-5.9","-5.9"
"21","","RANCHI-SIPAT","D/C","0","0","0.0","-0.1","-0.1"
"22","220 KV","BUDHIPADAR-RAIGARH","S/C","510","0","10.3","0.0","10.3"
"23","","BUDHIPADAR-KORBA","D/C","0","-183","0.0","-2.8","-2.8"
"ER-WR","","","","","","26.8","-8.8","19.7"
"Import/Export of ER (With  SR)","","","","","","","",""
"24","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0","-638","0","-16.4","-16.4"
"25","","TALCHER-KOLAR BIPOLE","D/C","0","-2254","0","-44.9","-44.9"
"26","400 KV","TALCHER-I/C","","0","0","0","0","0"
"27","220 KV","BALIMELA-UPPER-SILERRU","S/C","0","0","0","0","0"
"ER-SR","","","","","","0.0","-61.2","-61.2"
"Import/Export  of ER (With NER)","","","","","","","",""
"27","400 KV","BINAGURI-BONGAIGAON","Q/C","0","-257","0","-8","-8"
"28","220 KV","BIRPARA-SALAKATI","D/C","0","-166","0","-3","-3"
"ER-NER","","","","","","0.0","-11.1","-11.1"
"Import/Export of NR (With NER)","","","","","","","",""
"29-HVDCBISWANATH CHARIALI-AGRA00","","","","","","0.0","0","0.0"
"NR-NER","","","","","","0.0","0.0","0.0"
"Import/Export of WR (With NR)","","","","","","","",""
"30","HVDC","V'CHAL B/B","D/C","100","0","0.0","0.0","0.0"
"31","765 KV","GWALIOR-AGRA","D/C","0","-2854","0.0","-55.5","-55.5"
"32","765 KV","PHAGI-GWALIOR","D/C","0","-1034","0","-20","-20"
"33","400 KV","ZERDA-KANKROLI","S/C","88","-129","0.0","-0.6","-0.6"
"34","400 KV","ZERDA -BHINMAL","S/C","38","-213","0.0","-2.1","-2.1"
"35","400 KV","V'CHAL -RIHAND","S/C","0","-507","0.0","-5.1","-5.1"
"36","220 KV","BADOD-KOTA","S/C","40","-61","0.2","-0.5","-0.3"
"37","","BADOD-MORAK","S/C","0","0","0.0","0.0","0.0"
"38","","MEHGAON-AURAIYA","S/C","38","0","0.7","0.0","0.7"
"39","","MALANPUR-AURAIYA","S/C","13","-16","0.0","-0.2","-0.1"
"40","132KV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","0.9","-84.5","-83.6"
"41APL -MHGD/CHVDC0-2520","","","","","","0.0","-60.4","-60.4"
"Import/Export of WR (With SR)","","","","","","","",""
"42","HVDC LINK","BHADRAWATI B/B","-","0","-1000","0.0","-23.5","-23.5"
"43","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"44","765 KV","SOLAPUR-RAICHUR","D/C","479","-1348","0.0","-9.3","-9.3"
"45","220 KV","KOLHAPUR-CHIKODI","D/C","0","-167","0.0","-3.4","-3.4"
"46","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"47","","XELDEM-AMBEWADI","S/C","64","0","1.4","0.0","1.4"
"WR-SR","","","","","","1.4","-36.2","-34.8"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"47","","BHUTAN","29.1","","","","",""
"48","","NEPAL","-3.4","","","","",""
"49","","BANGLADESH","-10.9","","","","",""
