"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.38","9.72","34.47","44.57","50.67","4.76"
"SR GRID","0.00","0.38","9.72","34.47","44.57","50.67","4.76"
