"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.043","0.00","0.00","5.59","5.59","69.79","24.62"
"SR GRID","0.043","0.00","0.00","5.59","5.59","69.79","24.62"
