"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4954","0","93.7","41.2","1.1","515"
"","Haryana","6261","0","115.3","56.5","-1.3","207"
"","Rajasthan","9560","0","211.5","69.8","1.5","238"
"","Delhi","3157","19","59.2","44.3","0.7","329"
"","UP","10564","1695","239.3","97.9","-3.2","418"
"","Uttarakhand","1757","0","34.5","24.5","0.1","125"
"","HP","1330","0","25.0","19.9","-0.6","81"
"","J&K","1867","329","38.8","35.8","-2.0","232"
"","Chandigarh","194","0","3.5","3.7","0.3","20"
"WR","Chhattisgarh","3386","96","77.6","23.5","-2.0","179"
"","Gujarat","12210","4","275.3","65.9","6.0","398"
"","MP","9653","0","181.4","103.0","1.6","450"
"","Maharashtra","18995","414","395.3","120.0","-1.5","600"
"","Goa","419","0","8.3","7.8","-0.2","50"
"","DD","282","0","6.1","6.3","-0.2","35"
"","DNH","698","0","16.0","15.9","0.1","65"
"","Essar steel","347","0","6.5","6.5","0.1","75"
"SR","Andhra Pradesh","6442","50","144.2","25.3","2.0","478"
"","Telangana","6100","200","140.4","80.8","4.9","490"
"","Karnataka","8969","400","192.9","25.8","2.9","453"
"","Kerala","3370","119","63.9","42.0","2.3","239"
"","Tamil Nadu","12706","464","271.6","103.9","0.5","289"
"","Pondy","316","0","6.3","6.3","0.0","19"
"ER","Bihar","2728","100","55.6","51.1","-1.1","385"
"","DVC","2575","0","55.7","-19.9","0.2","485"
"","Jharkhand","1018","0","22.6","10.3","-0.8","95"
"","Odisha","3631","0","66.0","22.5","1.9","405"
"","West Bengal","6339","0","109.3","13.1","1.0","345"
"","Sikkim","104","0","1.2","1.2","0.0","15"
"NER","Arunachal Pradesh","106","2","1.8","1.3","0.5","38"
"","Assam","1208","74","20.0","14.1","1.0","138"
"","Manipur","128","2","2.1","2.2","-0.1","49"
"","Meghalaya","298","2","5.1","4.9","-0.8","42"
"","Mizoram","87","1","1.2","1.0","0.2","23"
"","Nagaland","104","1","2.0","1.5","0.4","24"
"","Tripura","200","3","3.0","0.3","0.5","48"
